card_id	review_time	review_rating	review_state	review_duration	review_date	real_days	delta_t	i	t_history	r_history	y
1512290.0	-2147483648	1	1.0	5.0	2023-03-12 03:07:47+01:00	2460015.5	6	4	0,1,4	1,1,1	0
1512290.0	-2147483648	3	1.0	5.0	2023-03-16 02:58:41+01:00	2460019.5	4	5	0,1,4,6	1,1,1,1	1
1512290.0	-2147483648	3	1.0	5.0	2023-03-25 23:20:01+01:00	2460028.5	9	6	0,1,4,6,4	1,1,1,1,3	1
1512290.0	-2147483648	3	1.0	5.0	2023-04-20 08:22:10+02:00	2460054.5	26	7	0,1,4,6,4,9	1,1,1,1,3,3	1
1512290.0	-2147483648	3	1.0	5.0	2023-06-24 21:05:45+02:00	2460119.5	65	8	0,1,4,6,4,9,26	1,1,1,1,3,3,3	1
1512290.0	-2147483648	3	1.0	5.0	2023-11-25 00:14:16+01:00	2460272.5	153	9	0,1,4,6,4,9,26,65	1,1,1,1,3,3,3,3	1
1512410.0	-2147483648	1	1.0	5.0	2022-12-08 17:41:52+01:00	2459921.5	0	1			0
1512410.0	-2147483648	3	1.0	5.0	2022-12-11 21:13:53+01:00	2459924.5	3	2	0	1	1
1512410.0	-2147483648	3	1.0	5.0	2022-12-13 01:55:53+01:00	2459926.5	2	3	0,3	1,3	1
1512410.0	-2147483648	3	1.0	5.0	2022-12-18 23:20:45+01:00	2459931.5	5	4	0,3,2	1,3,3	1
1512410.0	-2147483648	3	1.0	5.0	2023-01-08 23:56:34+01:00	2459952.5	21	5	0,3,2,5	1,3,3,3	1
1512410.0	-2147483648	1	1.0	5.0	2023-03-20 23:53:40+01:00	2460023.5	71	6	0,3,2,5,21	1,3,3,3,3	0
1512410.0	-2147483648	3	1.0	5.0	2023-04-13 20:36:49+02:00	2460047.5	24	7	0,3,2,5,21,71	1,3,3,3,3,1	1
1512410.0	-2147483648	1	1.0	5.0	2023-06-06 10:26:25+02:00	2460101.5	54	8	0,3,2,5,21,71,24	1,3,3,3,3,1,3	0
1512410.0	-2147483648	3	1.0	5.0	2023-06-12 23:45:35+02:00	2460107.5	6	9	0,3,2,5,21,71,24,54	1,3,3,3,3,1,3,1	1
1512410.0	-2147483648	1	1.0	5.0	2023-06-28 00:15:18+02:00	2460122.5	15	10	0,3,2,5,21,71,24,54,6	1,3,3,3,3,1,3,1,3	0
1512410.0	-2147483648	3	1.0	5.0	2023-07-04 21:34:43+02:00	2460129.5	7	11	0,3,2,5,21,71,24,54,6,15	1,3,3,3,3,1,3,1,3,1	1
1512410.0	-2147483648	1	1.0	5.0	2023-07-20 12:59:01+02:00	2460145.5	16	12	0,3,2,5,21,71,24,54,6,15,7	1,3,3,3,3,1,3,1,3,1,3	0
1512410.0	-2147483648	3	1.0	5.0	2023-08-01 16:09:01+02:00	2460157.5	12	13	0,3,2,5,21,71,24,54,6,15,7,16	1,3,3,3,3,1,3,1,3,1,3,1	1
1512410.0	-2147483648	1	1.0	5.0	2023-09-02 09:39:39+02:00	2460189.5	32	14	0,3,2,5,21,71,24,54,6,15,7,16,12	1,3,3,3,3,1,3,1,3,1,3,1,3	0
1512410.0	-2147483648	3	1.0	5.0	2023-09-04 21:33:19+02:00	2460191.5	2	15	0,3,2,5,21,71,24,54,6,15,7,16,12,32	1,3,3,3,3,1,3,1,3,1,3,1,3,1	1
1512410.0	-2147483648	3	1.0	5.0	2023-09-10 00:32:02+02:00	2460196.5	5	16	0,3,2,5,21,71,24,54,6,15,7,16,12,32,2	1,3,3,3,3,1,3,1,3,1,3,1,3,1,3	1
1512410.0	-2147483648	1	1.0	5.0	2023-10-06 22:32:08+02:00	2460223.5	27	17	0,3,2,5,21,71,24,54,6,15,7,16,12,32,2,5	1,3,3,3,3,1,3,1,3,1,3,1,3,1,3,3	0
1512410.0	-2147483648	1	1.0	5.0	2023-10-14 02:34:08+02:00	2460231.5	8	18	0,3,2,5,21,71,24,54,6,15,7,16,12,32,2,5,27	1,3,3,3,3,1,3,1,3,1,3,1,3,1,3,3,1	0
1512410.0	-2147483648	3	1.0	5.0	2023-10-18 23:05:15+02:00	2460235.5	4	19	0,3,2,5,21,71,24,54,6,15,7,16,12,32,2,5,27,8	1,3,3,3,3,1,3,1,3,1,3,1,3,1,3,3,1,1	1
1512410.0	-2147483648	3	1.0	5.0	2023-10-28 23:40:32+02:00	2460245.5	10	20	0,3,2,5,21,71,24,54,6,15,7,16,12,32,2,5,27,8,4	1,3,3,3,3,1,3,1,3,1,3,1,3,1,3,3,1,1,3	1
1512410.0	-2147483648	3	1.0	5.0	2023-11-21 15:36:29+01:00	2460269.5	24	21	0,3,2,5,21,71,24,54,6,15,7,16,12,32,2,5,27,8,4,10	1,3,3,3,3,1,3,1,3,1,3,1,3,1,3,3,1,1,3,3	1
1512850.0	-2147483648	1	1.0	5.0	2022-10-29 21:14:55+02:00	2459881.5	0	1			0
1512850.0	-2147483648	1	1.0	5.0	2022-10-30 10:55:48+01:00	2459882.5	1	2	0	1	0
1512850.0	-2147483648	3	1.0	5.0	2022-11-01 10:39:16+01:00	2459884.5	2	3	0,1	1,1	1
1512850.0	-2147483648	1	1.0	5.0	2022-11-08 13:24:54+01:00	2459891.5	7	4	0,1,2	1,1,3	0
1512850.0	-2147483648	1	1.0	5.0	2022-12-08 00:46:18+01:00	2459920.5	29	5	0,1,2,7	1,1,3,1	0
1512850.0	-2147483648	3	1.0	5.0	2022-12-08 01:00:12+01:00	2459921.5	1	6	0,1,2,7,29	1,1,3,1,1	1
1512850.0	-2147483648	3	1.0	5.0	2022-12-11 21:09:37+01:00	2459924.5	3	7	0,1,2,7,29,1	1,1,3,1,1,3	1
1512850.0	-2147483648	3	1.0	5.0	2022-12-30 23:10:32+01:00	2459943.5	19	8	0,1,2,7,29,1,3	1,1,3,1,1,3,3	1
1512850.0	-2147483648	3	1.0	5.0	2023-02-18 00:59:21+01:00	2459992.5	49	9	0,1,2,7,29,1,3,19	1,1,3,1,1,3,3,3	1
1512850.0	-2147483648	3	1.0	5.0	2023-06-26 04:49:42+02:00	2460121.5	129	10	0,1,2,7,29,1,3,19,49	1,1,3,1,1,3,3,3,3	1
1513250.0	-2147483648	1	1.0	5.0	2022-10-31 11:55:04+01:00	2459883.5	0	1			0
1513250.0	-2147483648	3	1.0	5.0	2022-11-02 13:50:31+01:00	2459885.5	2	2	0	1	1
1513250.0	-2147483648	1	1.0	5.0	2022-11-08 13:17:54+01:00	2459891.5	6	3	0,2	1,3	0
1513250.0	-2147483648	3	1.0	5.0	2022-11-09 02:22:38+01:00	2459892.5	1	4	0,2,6	1,3,1	1
1513250.0	-2147483648	1	1.0	5.0	2022-11-20 23:14:03+01:00	2459903.5	11	5	0,2,6,1	1,3,1,3	0
1513250.0	-2147483648	1	1.0	5.0	2022-11-21 09:10:01+01:00	2459904.5	1	6	0,2,6,1,11	1,3,1,3,1	0
1513250.0	-2147483648	3	1.0	5.0	2022-11-22 13:19:03+01:00	2459905.5	1	7	0,2,6,1,11,1	1,3,1,3,1,1	1
1513250.0	-2147483648	4	1.0	5.0	2022-11-27 01:47:35+01:00	2459910.5	5	8	0,2,6,1,11,1,1	1,3,1,3,1,1,3	1
1513250.0	-2147483648	1	1.0	5.0	2022-12-10 22:43:08+01:00	2459923.5	13	9	0,2,6,1,11,1,1,5	1,3,1,3,1,1,3,4	0
1513250.0	-2147483648	3	1.0	5.0	2022-12-11 03:22:43+01:00	2459924.5	1	10	0,2,6,1,11,1,1,5,13	1,3,1,3,1,1,3,4,1	1
1513250.0	-2147483648	1	1.0	5.0	2022-12-15 16:55:17+01:00	2459928.5	4	11	0,2,6,1,11,1,1,5,13,1	1,3,1,3,1,1,3,4,1,3	0
1513250.0	-2147483648	3	1.0	5.0	2022-12-20 00:18:10+01:00	2459932.5	4	12	0,2,6,1,11,1,1,5,13,1,4	1,3,1,3,1,1,3,4,1,3,1	1
1513250.0	-2147483648	3	1.0	5.0	2022-12-28 14:42:12+01:00	2459941.5	9	13	0,2,6,1,11,1,1,5,13,1,4,4	1,3,1,3,1,1,3,4,1,3,1,3	1
1513250.0	-2147483648	3	1.0	5.0	2023-01-15 15:08:40+01:00	2459959.5	18	14	0,2,6,1,11,1,1,5,13,1,4,4,9	1,3,1,3,1,1,3,4,1,3,1,3,3	1
1513250.0	-2147483648	1	1.0	5.0	2023-02-20 21:17:52+01:00	2459995.5	36	15	0,2,6,1,11,1,1,5,13,1,4,4,9,18	1,3,1,3,1,1,3,4,1,3,1,3,3,3	0
1513250.0	-2147483648	3	1.0	5.0	2023-02-26 23:22:20+01:00	2460001.5	6	16	0,2,6,1,11,1,1,5,13,1,4,4,9,18,36	1,3,1,3,1,1,3,4,1,3,1,3,3,3,1	1
1513250.0	-2147483648	1	1.0	5.0	2023-03-11 22:48:43+01:00	2460014.5	13	17	0,2,6,1,11,1,1,5,13,1,4,4,9,18,36,6	1,3,1,3,1,1,3,4,1,3,1,3,3,3,1,3	0
1513250.0	-2147483648	3	1.0	5.0	2023-03-16 02:47:31+01:00	2460019.5	5	18	0,2,6,1,11,1,1,5,13,1,4,4,9,18,36,6,13	1,3,1,3,1,1,3,4,1,3,1,3,3,3,1,3,1	1
1513250.0	-2147483648	1	1.0	5.0	2023-03-25 01:12:22+01:00	2460028.5	9	19	0,2,6,1,11,1,1,5,13,1,4,4,9,18,36,6,13,5	1,3,1,3,1,1,3,4,1,3,1,3,3,3,1,3,1,3	0
1513250.0	-2147483648	3	1.0	5.0	2023-03-27 23:24:51+02:00	2460030.5	2	20	0,2,6,1,11,1,1,5,13,1,4,4,9,18,36,6,13,5,9	1,3,1,3,1,1,3,4,1,3,1,3,3,3,1,3,1,3,1	1
1513250.0	-2147483648	3	1.0	5.0	2023-03-31 23:03:39+02:00	2460034.5	4	21	0,2,6,1,11,1,1,5,13,1,4,4,9,18,36,6,13,5,9,2	1,3,1,3,1,1,3,4,1,3,1,3,3,3,1,3,1,3,1,3	1
1513250.0	-2147483648	3	1.0	5.0	2023-04-08 20:18:14+02:00	2460042.5	8	22	0,2,6,1,11,1,1,5,13,1,4,4,9,18,36,6,13,5,9,2,4	1,3,1,3,1,1,3,4,1,3,1,3,3,3,1,3,1,3,1,3,3	1
1513250.0	-2147483648	3	1.0	5.0	2023-04-26 02:26:54+02:00	2460060.5	18	23	0,2,6,1,11,1,1,5,13,1,4,4,9,18,36,6,13,5,9,2,4,8	1,3,1,3,1,1,3,4,1,3,1,3,3,3,1,3,1,3,1,3,3,3	1
1513250.0	-2147483648	3	1.0	5.0	2023-05-30 16:29:25+02:00	2460094.5	34	24	0,2,6,1,11,1,1,5,13,1,4,4,9,18,36,6,13,5,9,2,4,8,18	1,3,1,3,1,1,3,4,1,3,1,3,3,3,1,3,1,3,1,3,3,3,3	1
1513250.0	-2147483648	1	1.0	5.0	2023-08-02 18:04:21+02:00	2460158.5	64	25	0,2,6,1,11,1,1,5,13,1,4,4,9,18,36,6,13,5,9,2,4,8,18,34	1,3,1,3,1,1,3,4,1,3,1,3,3,3,1,3,1,3,1,3,3,3,3,3	0
1513250.0	-2147483648	1	1.0	5.0	2023-09-02 11:54:40+02:00	2460189.5	31	26	0,2,6,1,11,1,1,5,13,1,4,4,9,18,36,6,13,5,9,2,4,8,18,34,64	1,3,1,3,1,1,3,4,1,3,1,3,3,3,1,3,1,3,1,3,3,3,3,3,1	0
1513250.0	-2147483648	3	1.0	5.0	2023-09-06 12:33:53+02:00	2460193.5	4	27	0,2,6,1,11,1,1,5,13,1,4,4,9,18,36,6,13,5,9,2,4,8,18,34,64,31	1,3,1,3,1,1,3,4,1,3,1,3,3,3,1,3,1,3,1,3,3,3,3,3,1,1	1
1513250.0	-2147483648	3	1.0	5.0	2023-10-06 23:07:21+02:00	2460223.5	30	28	0,2,6,1,11,1,1,5,13,1,4,4,9,18,36,6,13,5,9,2,4,8,18,34,64,31,4	1,3,1,3,1,1,3,4,1,3,1,3,3,3,1,3,1,3,1,3,3,3,3,3,1,1,3	1
1513530.0	-2147483648	1	1.0	5.0	2023-01-29 15:57:29+01:00	2459973.5	0	1			0
1513530.0	-2147483648	1	1.0	5.0	2023-01-30 16:02:04+01:00	2459974.5	1	2	0	1	0
1513530.0	-2147483648	1	1.0	5.0	2023-02-17 17:33:35+01:00	2459992.5	18	3	0,1	1,1	0
1513530.0	-2147483648	2	1.0	5.0	2023-02-19 22:58:16+01:00	2459994.5	2	4	0,1,18	1,1,1	1
1513530.0	-2147483648	1	1.0	5.0	2023-02-24 18:54:21+01:00	2459999.5	5	5	0,1,18,2	1,1,1,2	0
1513530.0	-2147483648	3	1.0	5.0	2023-02-28 20:04:33+01:00	2460003.5	4	6	0,1,18,2,5	1,1,1,2,1	1
1513530.0	-2147483648	3	1.0	5.0	2023-03-11 20:14:42+01:00	2460014.5	11	7	0,1,18,2,5,4	1,1,1,2,1,3	1
1513530.0	-2147483648	3	1.0	5.0	2023-04-12 12:50:08+02:00	2460046.5	32	8	0,1,18,2,5,4,11	1,1,1,2,1,3,3	1
1513530.0	-2147483648	2	1.0	5.0	2023-07-04 19:33:14+02:00	2460129.5	83	9	0,1,18,2,5,4,11,32	1,1,1,2,1,3,3,3	1
1513530.0	-2147483648	3	1.0	5.0	2023-11-18 02:38:07+01:00	2460266.5	137	10	0,1,18,2,5,4,11,32,83	1,1,1,2,1,3,3,3,2	1
1513630.0	-2147483648	1	1.0	5.0	2023-02-17 18:00:32+01:00	2459992.5	0	1			0
1513630.0	-2147483648	2	1.0	5.0	2023-02-18 19:12:48+01:00	2459993.5	1	2	0	1	1
1513630.0	-2147483648	3	1.0	5.0	2023-02-19 23:03:32+01:00	2459994.5	1	3	0,1	1,2	1
1513630.0	-2147483648	3	1.0	5.0	2023-02-28 20:09:44+01:00	2460003.5	9	4	0,1,1	1,2,3	1
1513630.0	-2147483648	3	1.0	5.0	2023-03-31 13:16:08+02:00	2460034.5	31	5	0,1,1,9	1,2,3,3	1
1513630.0	-2147483648	3	1.0	5.0	2023-07-11 01:46:28+02:00	2460136.5	102	6	0,1,1,9,31	1,2,3,3,3	1
1513940.0	-2147483648	1	1.0	5.0	2022-10-29 21:09:11+02:00	2459881.5	0	1			0
1513940.0	-2147483648	3	1.0	5.0	2022-10-30 10:20:40+01:00	2459882.5	1	2	0	1	1
1513940.0	-2147483648	1	1.0	5.0	2022-11-02 19:13:03+01:00	2459885.5	3	3	0,1	1,3	0
1513940.0	-2147483648	3	1.0	5.0	2022-11-12 13:41:29+01:00	2459895.5	10	4	0,1,3	1,3,1	1
1513940.0	-2147483648	3	1.0	5.0	2022-12-22 01:55:28+01:00	2459935.5	40	5	0,1,3,10	1,3,1,3	1
1513940.0	-2147483648	3	1.0	5.0	2023-04-04 00:39:03+02:00	2460037.5	102	6	0,1,3,10,40	1,3,1,3,3	1
1514160.0	-2147483648	1	1.0	5.0	2023-06-28 00:50:26+02:00	2460122.5	0	1			0
1514160.0	-2147483648	1	1.0	5.0	2023-06-28 01:14:03+02:00	2460123.5	1	2	0	1	0
1514160.0	-2147483648	1	1.0	5.0	2023-06-30 03:53:09+02:00	2460125.5	2	3	0,1	1,1	0
1514160.0	-2147483648	1	1.0	5.0	2023-07-05 01:17:40+02:00	2460130.5	5	4	0,1,2	1,1,1	0
1514160.0	-2147483648	2	1.0	5.0	2023-07-09 18:11:03+02:00	2460134.5	4	5	0,1,2,5	1,1,1,1	1
1514160.0	-2147483648	1	1.0	5.0	2023-07-19 03:36:12+02:00	2460144.5	10	6	0,1,2,5,4	1,1,1,1,2	0
1514160.0	-2147483648	1	1.0	5.0	2023-07-24 05:54:52+02:00	2460149.5	5	7	0,1,2,5,4,10	1,1,1,1,2,1	0
1514160.0	-2147483648	1	1.0	5.0	2023-08-03 06:48:54+02:00	2460159.5	10	8	0,1,2,5,4,10,5	1,1,1,1,2,1,1	0
1514160.0	-2147483648	1	1.0	5.0	2023-09-04 21:20:48+02:00	2460191.5	32	9	0,1,2,5,4,10,5,10	1,1,1,1,2,1,1,1	0
1514160.0	-2147483648	3	1.0	5.0	2023-09-07 13:28:51+02:00	2460194.5	3	10	0,1,2,5,4,10,5,10,32	1,1,1,1,2,1,1,1,1	1
1514160.0	-2147483648	3	1.0	5.0	2023-10-09 01:40:35+02:00	2460226.5	32	11	0,1,2,5,4,10,5,10,32,3	1,1,1,1,2,1,1,1,1,3	1
1514300.0	-2147483648	1	1.0	5.0	2022-10-29 12:34:31+02:00	2459881.5	0	1			0
1514300.0	-2147483648	3	1.0	5.0	2022-10-31 08:52:49+01:00	2459883.5	2	2	0	1	1
1514300.0	-2147483648	3	1.0	5.0	2022-11-06 02:30:45+01:00	2459889.5	6	3	0,2	1,3	1
1514300.0	-2147483648	3	1.0	5.0	2022-11-26 02:12:25+01:00	2459909.5	20	4	0,2,6	1,3,3	1
1514300.0	-2147483648	1	1.0	5.0	2023-02-12 23:26:11+01:00	2459987.5	78	5	0,2,6,20	1,3,3,3	0
1514300.0	-2147483648	3	1.0	5.0	2023-02-19 22:25:47+01:00	2459994.5	7	6	0,2,6,20,78	1,3,3,3,1	1
1514300.0	-2147483648	3	1.0	5.0	2023-03-11 22:19:59+01:00	2460014.5	20	7	0,2,6,20,78,7	1,3,3,3,1,3	1
1514300.0	-2147483648	3	1.0	5.0	2023-05-03 18:41:28+02:00	2460067.5	53	8	0,2,6,20,78,7,20	1,3,3,3,1,3,3	1
1514300.0	-2147483648	3	1.0	5.0	2023-09-17 02:41:19+02:00	2460204.5	137	9	0,2,6,20,78,7,20,53	1,3,3,3,1,3,3,3	1
1514310.0	-2147483648	3	1.0	5.0	2022-09-08 19:49:56+02:00	2459830.5	0	1			1
1514310.0	-2147483648	3	1.0	5.0	2022-09-17 20:22:14+02:00	2459839.5	9	2	0	3	1
1514310.0	-2147483648	3	1.0	5.0	2022-10-18 08:22:26+02:00	2459870.5	31	3	0,9	3,3	1
1514330.0	-2147483648	1	1.0	5.0	2023-10-27 02:08:59+02:00	2460244.5	0	1			0
1514330.0	-2147483648	3	1.0	5.0	2023-10-30 02:54:28+01:00	2460247.5	3	2	0	1	1
1514330.0	-2147483648	2	1.0	5.0	2023-11-12 19:04:31+01:00	2460260.5	13	3	0,3	1,3	1
1514360.0	-2147483648	1	1.0	5.0	2022-09-10 01:16:57+02:00	2459832.5	0	1			0
1514360.0	-2147483648	3	1.0	5.0	2022-09-13 13:15:43+02:00	2459835.5	3	2	0	1	1
1514360.0	-2147483648	2	1.0	5.0	2022-09-22 14:56:34+02:00	2459844.5	9	3	0,3	1,3	1
1514360.0	-2147483648	3	1.0	5.0	2022-10-09 15:56:58+02:00	2459861.5	17	4	0,3,9	1,3,2	1
1514360.0	-2147483648	3	1.0	5.0	2022-12-04 17:45:51+01:00	2459917.5	56	5	0,3,9,17	1,3,2,3	1
1514360.0	-2147483648	1	1.0	5.0	2023-06-07 10:04:42+02:00	2460102.5	185	6	0,3,9,17,56	1,3,2,3,3	0
1514360.0	-2147483648	2	1.0	5.0	2023-06-20 00:59:42+02:00	2460114.5	12	7	0,3,9,17,56,185	1,3,2,3,3,1	1
1514360.0	-2147483648	3	1.0	5.0	2023-07-10 18:35:59+02:00	2460135.5	21	8	0,3,9,17,56,185,12	1,3,2,3,3,1,2	1
1514360.0	-2147483648	3	1.0	5.0	2023-09-03 22:40:56+02:00	2460190.5	55	9	0,3,9,17,56,185,12,21	1,3,2,3,3,1,2,3	1
1514380.0	-2147483648	1	1.0	5.0	2022-08-30 00:58:39+02:00	2459820.5	0	1			0
1514380.0	-2147483648	1	1.0	5.0	2022-08-30 01:01:24+02:00	2459821.5	1	2	0	1	0
1514380.0	-2147483648	3	1.0	5.0	2022-09-01 19:44:11+02:00	2459823.5	2	3	0,1	1,1	1
1514380.0	-2147483648	1	1.0	5.0	2022-09-08 00:52:46+02:00	2459829.5	6	4	0,1,2	1,1,3	0
1514380.0	-2147483648	3	1.0	5.0	2022-09-08 01:28:09+02:00	2459830.5	1	5	0,1,2,6	1,1,3,1	1
1514380.0	-2147483648	1	1.0	5.0	2022-09-11 13:49:30+02:00	2459833.5	3	6	0,1,2,6,1	1,1,3,1,3	0
1514380.0	-2147483648	3	1.0	5.0	2022-09-15 09:22:49+02:00	2459837.5	4	7	0,1,2,6,1,3	1,1,3,1,3,1	1
1514380.0	-2147483648	3	1.0	5.0	2022-09-25 00:22:28+02:00	2459846.5	9	8	0,1,2,6,1,3,4	1,1,3,1,3,1,3	1
1514380.0	-2147483648	3	1.0	5.0	2022-10-19 21:29:49+02:00	2459871.5	25	9	0,1,2,6,1,3,4,9	1,1,3,1,3,1,3,3	1
1514380.0	-2147483648	3	1.0	5.0	2022-12-11 20:53:43+01:00	2459924.5	53	10	0,1,2,6,1,3,4,9,25	1,1,3,1,3,1,3,3,3	1
1514380.0	-2147483648	1	1.0	5.0	2023-04-02 23:50:27+02:00	2460036.5	112	11	0,1,2,6,1,3,4,9,25,53	1,1,3,1,3,1,3,3,3,3	0
1514380.0	-2147483648	3	1.0	5.0	2023-04-12 02:13:48+02:00	2460046.5	10	12	0,1,2,6,1,3,4,9,25,53,112	1,1,3,1,3,1,3,3,3,3,1	1
1514380.0	-2147483648	1	1.0	5.0	2023-05-01 23:11:59+02:00	2460065.5	19	13	0,1,2,6,1,3,4,9,25,53,112,10	1,1,3,1,3,1,3,3,3,3,1,3	0
1514380.0	-2147483648	3	1.0	5.0	2023-05-31 23:58:30+02:00	2460095.5	30	14	0,1,2,6,1,3,4,9,25,53,112,10,19	1,1,3,1,3,1,3,3,3,3,1,3,1	1
1514380.0	-2147483648	3	1.0	5.0	2023-08-31 13:19:52+02:00	2460187.5	92	15	0,1,2,6,1,3,4,9,25,53,112,10,19,30	1,1,3,1,3,1,3,3,3,3,1,3,1,3	1
1514510.0	-2147483648	1	1.0	5.0	2023-07-05 05:57:11+02:00	2460130.5	0	1			0
1514510.0	-2147483648	1	1.0	5.0	2023-07-06 02:41:37+02:00	2460131.5	1	2	0	1	0
1514510.0	-2147483648	1	1.0	5.0	2023-07-09 18:25:09+02:00	2460134.5	3	3	0,1	1,1	0
1514510.0	-2147483648	2	1.0	5.0	2023-07-13 22:39:11+02:00	2460138.5	4	4	0,1,3	1,1,1	1
1514510.0	-2147483648	1	1.0	5.0	2023-07-24 03:54:55+02:00	2460149.5	11	5	0,1,3,4	1,1,1,2	0
1514510.0	-2147483648	1	1.0	5.0	2023-08-03 06:51:59+02:00	2460159.5	10	6	0,1,3,4,11	1,1,1,2,1	0
1514510.0	-2147483648	1	1.0	5.0	2023-08-04 12:22:22+02:00	2460160.5	1	7	0,1,3,4,11,10	1,1,1,2,1,1	0
1514510.0	-2147483648	1	1.0	5.0	2023-10-09 02:26:20+02:00	2460226.5	66	8	0,1,3,4,11,10,1	1,1,1,2,1,1,1	0
1514510.0	-2147483648	1	1.0	5.0	2023-10-11 23:20:44+02:00	2460228.5	2	9	0,1,3,4,11,10,1,66	1,1,1,2,1,1,1,1	0
1514510.0	-2147483648	3	1.0	5.0	2023-10-15 23:05:02+02:00	2460232.5	4	10	0,1,3,4,11,10,1,66,2	1,1,1,2,1,1,1,1,1	1
1514510.0	-2147483648	3	1.0	5.0	2023-10-19 21:06:56+02:00	2460236.5	4	11	0,1,3,4,11,10,1,66,2,4	1,1,1,2,1,1,1,1,1,3	1
1514510.0	-2147483648	3	1.0	5.0	2023-10-29 02:50:14+02:00	2460246.5	10	12	0,1,3,4,11,10,1,66,2,4,4	1,1,1,2,1,1,1,1,1,3,3	1
1514510.0	-2147483648	1	1.0	5.0	2023-11-21 01:43:09+01:00	2460269.5	23	13	0,1,3,4,11,10,1,66,2,4,4,10	1,1,1,2,1,1,1,1,1,3,3,3	0
1514510.0	-2147483648	3	1.0	5.0	2023-11-29 16:57:54+01:00	2460277.5	8	14	0,1,3,4,11,10,1,66,2,4,4,10,23	1,1,1,2,1,1,1,1,1,3,3,3,1	1
1514510.0	-2147483648	2	1.0	5.0	2023-12-04 11:55:48+01:00	2460282.5	5	15	0,1,3,4,11,10,1,66,2,4,4,10,23,8	1,1,1,2,1,1,1,1,1,3,3,3,1,3	1
1514800.0	-2147483648	1	1.0	5.0	2023-10-31 15:56:34+01:00	2460248.5	0	1			0
1514840.0	-2147483648	1	1.0	5.0	2023-06-02 12:15:28+02:00	2460097.5	0	1			0
1514840.0	-2147483648	1	1.0	5.0	2023-06-08 11:06:23+02:00	2460103.5	6	2	0	1	0
1514840.0	-2147483648	3	1.0	5.0	2023-06-12 12:28:49+02:00	2460107.5	4	3	0,6	1,1	1
1514840.0	-2147483648	1	1.0	5.0	2023-06-23 22:05:23+02:00	2460118.5	11	4	0,6,4	1,1,3	0
1514840.0	-2147483648	3	1.0	5.0	2023-06-28 01:33:16+02:00	2460123.5	5	5	0,6,4,11	1,1,3,1	1
1514840.0	-2147483648	1	1.0	5.0	2023-07-08 23:38:25+02:00	2460133.5	10	6	0,6,4,11,5	1,1,3,1,3	0
1514840.0	-2147483648	3	1.0	5.0	2023-07-13 01:56:09+02:00	2460138.5	5	7	0,6,4,11,5,10	1,1,3,1,3,1	1
1514840.0	-2147483648	3	1.0	5.0	2023-07-23 05:52:05+02:00	2460148.5	10	8	0,6,4,11,5,10,5	1,1,3,1,3,1,3	1
1514840.0	-2147483648	3	1.0	5.0	2023-08-27 00:59:28+02:00	2460182.5	34	9	0,6,4,11,5,10,5,10	1,1,3,1,3,1,3,3	1
1514840.0	-2147483648	3	1.0	5.0	2023-11-18 02:36:38+01:00	2460266.5	84	10	0,6,4,11,5,10,5,10,34	1,1,3,1,3,1,3,3,3	1
1514910.0	-2147483648	1	1.0	5.0	2022-09-18 00:57:58+02:00	2459839.5	0	1			0
1514910.0	-2147483648	1	1.0	5.0	2022-09-18 18:18:20+02:00	2459840.5	1	2	0	1	0
1514910.0	-2147483648	1	1.0	5.0	2022-09-20 21:39:57+02:00	2459842.5	2	3	0,1	1,1	0
1514910.0	-2147483648	1	1.0	5.0	2022-09-24 23:45:59+02:00	2459846.5	4	4	0,1,2	1,1,1	0
1514910.0	-2147483648	3	1.0	5.0	2022-09-30 08:22:15+02:00	2459852.5	6	5	0,1,2,4	1,1,1,1	1
1514910.0	-2147483648	1	1.0	5.0	2022-10-14 01:16:06+02:00	2459866.5	14	6	0,1,2,4,6	1,1,1,1,3	0
1514910.0	-2147483648	3	1.0	5.0	2022-10-18 08:22:19+02:00	2459870.5	4	7	0,1,2,4,6,14	1,1,1,1,3,1	1
1514910.0	-2147483648	1	1.0	5.0	2022-10-28 15:08:18+02:00	2459880.5	10	8	0,1,2,4,6,14,4	1,1,1,1,3,1,3	0
1514910.0	-2147483648	3	1.0	5.0	2022-11-01 22:02:13+01:00	2459884.5	4	9	0,1,2,4,6,14,4,10	1,1,1,1,3,1,3,1	1
1514910.0	-2147483648	3	1.0	5.0	2022-11-10 23:06:54+01:00	2459893.5	9	10	0,1,2,4,6,14,4,10,4	1,1,1,1,3,1,3,1,3	1
1514910.0	-2147483648	3	1.0	5.0	2022-12-01 13:06:09+01:00	2459914.5	21	11	0,1,2,4,6,14,4,10,4,9	1,1,1,1,3,1,3,1,3,3	1
1514910.0	-2147483648	3	1.0	5.0	2023-01-12 00:07:13+01:00	2459955.5	41	12	0,1,2,4,6,14,4,10,4,9,21	1,1,1,1,3,1,3,1,3,3,3	1
1514910.0	-2147483648	3	1.0	5.0	2023-04-06 00:02:22+02:00	2460039.5	84	13	0,1,2,4,6,14,4,10,4,9,21,41	1,1,1,1,3,1,3,1,3,3,3,3	1
1514910.0	-2147483648	1	1.0	5.0	2023-09-22 08:35:01+02:00	2460209.5	170	14	0,1,2,4,6,14,4,10,4,9,21,41,84	1,1,1,1,3,1,3,1,3,3,3,3,3	0
